Feature,Importance
cat__diag_2_680,9.658738961218282e-05
cat__diag_3_590,9.645112097168752e-05
cat__diag_2_552,9.629443933387624e-05
cat__diag_1_967,9.563574414882751e-05
cat__diag_3_456,9.514904428623388e-05
cat__diag_2_794,9.490273836011064e-05
cat__diag_2_447,9.461215972224594e-05
cat__diag_1_V55,9.449140109273375e-05
cat__diag_1_203,9.426400731745375e-05
cat__diag_3_250.53,9.361462446513204e-05
cat__diag_2_490,9.346580130656652e-05
cat__diag_3_517,9.257257884933318e-05
cat__diag_1_465,9.21518245772081e-05
cat__diag_2_V10,9.196099502689097e-05
cat__diag_3_512,9.157585872072128e-05
cat__diag_2_277,9.112956887215673e-05
cat__diag_1_250.43,9.107402289206109e-05
cat__diag_1_566,9.107061393745539e-05
cat__diag_3_153,9.053145327046048e-05
cat__diag_3_345,9.050137629778863e-05
cat__diag_3_490,8.983377909529303e-05
cat__diag_3_253,8.969425173185246e-05
cat__diag_3_343,8.969329561475945e-05
cat__diag_2_301,8.9207249668075e-05
cat__diag_2_309,8.918071951327274e-05
cat__diag_1_473,8.90077548869992e-05
cat__diag_3_465,8.838803307679463e-05
cat__diag_2_512,8.783838120396352e-05
cat__diag_1_965,8.77323825025119e-05
cat__diag_1_429,8.758586445986282e-05
cat__diag_2_398,8.754422352814677e-05
cat__diag_3_482,8.735285129925245e-05
cat__diag_2_345,8.720386714573804e-05
cat__diag_1_220,8.719725090967146e-05
cat__diag_1_297,8.715624858149514e-05
cat__diag_1_263,8.65630652725466e-05
cat__diag_1_V54,8.630832196790413e-05
cat__diag_3_281,8.615809007895315e-05
cat__diag_3_344,8.613107640393512e-05
cat__diag_3_415,8.570606398325512e-05
cat__diag_2_934,8.348018819486073e-05
cat__diag_2_568,8.327586910591983e-05
cat__diag_3_614,8.303418960752126e-05
cat__diag_3_218,8.301855536053048e-05
cat__diag_3_289,8.29292397831522e-05
cat__diag_1_277,8.23082464130675e-05
cat__diag_3_252,8.192566443455571e-05
cat__diag_3_291,8.152142509920456e-05
cat__diag_1_151,8.098655716568296e-05
cat__diag_2_319,8.07600560142223e-05
cat__diag_1_738,8.058191656383827e-05
cat__diag_3_572,8.050430577769062e-05
cat__diag_2_154,8.02421936464355e-05
cat__diag_3_920,7.97342202190983e-05
cat__diag_3_600,7.93642926430097e-05
cat__diag_1_303,7.792286163278e-05
cat__diag_1_150,7.789415095245069e-05
cat__diag_1_478,7.783680915338003e-05
cat__diag_1_710,7.779513650409006e-05
cat__diag_3_521,7.707814286507805e-05
cat__diag_1_358,7.694139165288265e-05
cat__diag_3_E880,7.657433789912674e-05
cat__diag_2_727,7.621393836160353e-05
cat__diag_3_338,7.61665415657671e-05
cat__diag_1_199,7.58519191981307e-05
cat__diag_1_446,7.572365395608454e-05
cat__diag_2_459,7.570772280540617e-05
cat__diag_1_620,7.525879693346773e-05
cat__diag_1_860,7.523780946359768e-05
cat__diag_2_53,7.512796249385265e-05
cat__diag_3_568,7.509314743328026e-05
cat__diag_2_958,7.499987049093647e-05
cat__diag_2_183,7.467281472895564e-05
cat__diag_1_822,7.46303946856485e-05
cat__diag_2_516,7.423709233172705e-05
cat__diag_2_500,7.377046478695329e-05
cat__diag_2_714,7.376296597904104e-05
cat__diag_2_473,7.345004453820603e-05
cat__diag_3_557,7.304677556151494e-05
cat__diag_2_349,7.289443380123553e-05
cat__diag_1_193,7.27608567955661e-05
cat__diag_3_711,7.240290918909963e-05
cat__diag_1_286,7.237028246870037e-05
cat__diag_1_519,7.222504128291531e-05
cat__diag_1_555,7.198089271693759e-05
cat__diag_1_714,7.191584116775357e-05
cat__diag_2_736,7.162332941861693e-05
cat__diag_2_611,7.155362339493222e-05
cat__diag_2_532,7.135042244086633e-05
cat__diag_3_368,7.099464867308784e-05
cat__diag_1_485,7.081963202156972e-05
cat__diag_3_625,7.048266523960034e-05
cat__diag_2_812,7.034196507012724e-05
cat__diag_3_398,7.016339050499031e-05
cat__diag_2_156,6.986685905111486e-05
cat__diag_2_298,6.954343912757397e-05
cat__diag_3_250.93,6.951512861978557e-05
cat__diag_3_588,6.945848981818166e-05
cat__diag_3_309,6.918403184986829e-05
cat__diag_2_358,6.902071626178422e-05
cat__diag_2_282,6.885978800355515e-05
cat__diag_2_V63,6.864592508314364e-05
cat__diag_1_200,6.863157451441837e-05
cat__diag_3_261,6.847230994669203e-05
cat__diag_1_514,6.788709340115296e-05
cat__diag_2_250.53,6.785250176375694e-05
cat__diag_1_47,6.753610077575303e-05
cat__diag_2_873,6.746515927425014e-05
cat__diag_3_501,6.643053882921219e-05
cat__diag_2_E932,6.598077910269938e-05
cat__diag_2_782,6.593909364039648e-05
cat__diag_3_E939,6.575863227275998e-05
cat__diag_1_966,6.558647254874226e-05
cat__diag_1_516,6.546706446997758e-05
cat__diag_3_394,6.541751989400612e-05
cat__diag_2_307,6.537574358099076e-05
cat__diag_2_481,6.507319821877975e-05
cat__diag_3_154,6.497985409887065e-05
cat__diag_3_812,6.486881237829623e-05
cat__diag_2_V64,6.486731584232437e-05
cat__diag_2_238,6.484337781617315e-05
cat__diag_1_357,6.477309914395812e-05
cat__diag_2_723,6.461702838880568e-05
cat__diag_1_643,6.460464280792991e-05
cat__diag_2_189,6.346460482590674e-05
cat__diag_3_310,6.326606996303715e-05
cat__diag_3_183,6.277787286753683e-05
cat__diag_1_783,6.270218423823366e-05
cat__diag_1_611,6.269582318488622e-05
cat__diag_1_9,6.256271891729652e-05
cat__diag_3_522,6.256002169646378e-05
cat__diag_1_82,6.19754141920234e-05
cat__diag_2_441,6.190198948775203e-05
cat__diag_3_457,6.189958324735261e-05
cat__diag_3_283,6.186492436186376e-05
cat__diag_3_V08,6.150534473283772e-05
cat__diag_1_305,6.13882690987636e-05
cat__diag_3_53,6.134346546283754e-05
cat__diag_3_V60,6.129995745015296e-05
cat__diag_2_94,6.087599516576067e-05
cat__diag_2_250.22,6.079746778339942e-05
cat__repaglinide_Down,6.074698243906503e-05
cat__diag_1_851,6.073133626171587e-05
cat__diag_3_423,6.068257384138522e-05
cat__diag_3_575,6.059357341307484e-05
cat__diag_1_492,6.054625590676593e-05
cat__diag_1_312,6.040460899350937e-05
cat__diag_1_442,6.038664757648128e-05
cat__diag_3_555,6.0350009370717794e-05
cat__diag_3_519,6.028154042452067e-05
cat__diag_3_V65,6.011847538615946e-05
cat__diag_3_250.83,6.002338265031012e-05
cat__diag_3_726,6.001711394512309e-05
cat__diag_1_227,5.9946995368084124e-05
cat__diag_3_473,5.948561050466153e-05
cat__diag_3_478,5.942064973714265e-05
cat__diag_1_568,5.940081475120189e-05
cat__diag_3_333,5.906691771208762e-05
cat__diag_3_442,5.825254540858741e-05
cat__diag_1_451,5.800054525979135e-05
cat__diag_1_573,5.799455916014633e-05
cat__diag_3_999,5.7993961435320434e-05
cat__diag_3_155,5.797111376704745e-05
cat__diag_1_533,5.783751114550925e-05
cat__diag_1_309,5.779300480830736e-05
cat__diag_1_718,5.7780084177406865e-05
cat__diag_1_972,5.6562720520011166e-05
cat__diag_1_196,5.593430434085169e-05
cat__diag_3_156,5.580977628032783e-05
cat__diag_2_138,5.565559339451145e-05
cat__diag_3_751,5.552447870719423e-05
cat__diag_3_820,5.539432497858693e-05
cat__diag_3_461,5.5255997155400865e-05
cat__diag_1_802,5.4991624990594416e-05
cat__diag_2_583,5.471583727395108e-05
cat__diag_1_349,5.46467195384165e-05
cat__diag_1_289,5.455717137441115e-05
cat__diag_1_935,5.4410478868315846e-05
cat__diag_1_626,5.409864750557729e-05
cat__diag_1_850,5.384337283752756e-05
cat__diag_2_850,5.380195230833593e-05
cat__diag_1_350,5.376889880317088e-05
cat__diag_2_432,5.371648020404316e-05
cat__diag_1_526,5.36713243028717e-05
cat__diag_2_253,5.357405657508798e-05
cat__diag_3_727,5.354917264908867e-05
cat__diag_1_586,5.3313026335153983e-05
cat__diag_2_250.1,5.280407324134279e-05
cat__diag_1_534,5.2421982031895064e-05
cat__diag_2_557,5.2384625961719455e-05
cat__diag_2_446,5.229144452748752e-05
cat__diag_3_346,5.228104709098967e-05
cat__diag_3_250.11,5.2263155300520346e-05
cat__diag_1_251,5.2201832432270986e-05
cat__diag_2_136,5.19148790830953e-05
cat__diag_2_570,5.167880472690824e-05
cat__diag_3_312,5.1659908210808095e-05
cat__diag_3_533,5.140728284770351e-05
cat__diag_1_646,5.1151353002400706e-05
cat__diag_2_E935,5.10866048787138e-05
cat__diag_1_250.3,5.094360758815663e-05
cat__diag_3_138,5.093950982480203e-05
cat__diag_1_Unknown,5.070361064093036e-05
cat__diag_1_255,5.066657158269738e-05
cat__diag_2_845,5.043302431906671e-05
cat__diag_1_250.01,5.022688745501872e-05
cat__diag_1_794,5.021658622702559e-05
cat__diag_3_273,5.004544627961183e-05
cat__diag_2_394,5.0032217152578035e-05
cat__diag_2_442,4.9929861932303555e-05
cat__diag_1_556,4.949917450576632e-05
cat__diag_3_524,4.930901622935355e-05
cat__diag_1_338,4.929744618162173e-05
cat__diag_3_94,4.917739131071966e-05
cat__diag_2_431,4.917271316989467e-05
cat__diag_2_696,4.889981775762022e-05
cat__diag_1_457,4.884088911001543e-05
cat__diag_3_E884,4.875755643919192e-05
cat__diag_3_446,4.868478467753947e-05
cat__diag_2_174,4.8346334703958994e-05
cat__diag_3_805,4.824831500048862e-05
cat__diag_2_924,4.8227365389720445e-05
cat__diag_1_619,4.81524698376381e-05
cat__diag_1_183,4.799179512810929e-05
cat__diag_2_608,4.769942130409707e-05
cat__diag_3_709,4.7546536572125966e-05
cat__diag_1_359,4.75464647456306e-05
cat__diag_3_369,4.75057965815108e-05
cat__diag_2_155,4.7429009322349746e-05
cat__tolazamide_No,4.7321618083008504e-05
cat__diag_3_532,4.7210787059642093e-05
cat__diag_3_708,4.666125511726833e-05
cat__diag_1_494,4.6296715487994974e-05
cat__diag_2_250.93,4.6217714232390104e-05
cat__diag_1_693,4.612097938932635e-05
cat__diag_1_380,4.58293770744717e-05
cat__diag_2_452,4.579890152920606e-05
cat__diag_1_445,4.574386594149017e-05
cat__diag_2_200,4.56475858059594e-05
cat__diag_2_199,4.533310503554702e-05
cat__diag_1_604,4.5310801873144286e-05
cat__diag_2_420,4.52643921903945e-05
cat__diag_2_V09,4.516622895733469e-05
cat__diag_3_452,4.511085058416262e-05
cat__diag_2_454,4.486665079315778e-05
cat__diag_2_172,4.480107461166068e-05
cat__diag_1_250.32,4.4613227686863525e-05
cat__diag_2_362,4.4543874218554275e-05
cat__diag_3_349,4.4341510923428695e-05
cat__diag_3_646,4.430669465035958e-05
cat__diag_2_821,4.42365472084197e-05
cat__diag_3_150,4.4211394333240703e-05
cat__diag_2_E879,4.402449857850042e-05
cat__diag_2_451,4.385544619505777e-05
cat__diag_2_252,4.370010763013462e-05
cat__diag_3_E950,4.341614930412607e-05
cat__diag_3_598,4.3336980648019806e-05
cat__diag_3_713,4.3254165123181665e-05
cat__diag_3_737,4.315596246284302e-05
cat__diag_2_421,4.315549698289269e-05
cat__diag_1_475,4.291346958071239e-05
cat__diag_2_260,4.273225899008555e-05
cat__diag_3_602,4.270911407634514e-05
cat__diag_1_625,4.261539027966439e-05
cat__diag_3_405,4.250730007987302e-05
cat__diag_2_E939,4.2391057276445056e-05
cat__diag_3_686,4.2354301593477156e-05
cat__diag_1_825,4.223091173272525e-05
cat__diag_2_436,4.218879831205585e-05
cat__diag_2_346,4.210188059481268e-05
cat__diag_2_368,4.2082264915765886e-05
cat__diag_3_824,4.173031857295175e-05
cat__diag_2_999,4.1605505163201464e-05
cat__diag_2_151,4.132747861566805e-05
cat__diag_3_693,4.1305546535945934e-05
cat__diag_3_189,4.12636798975814e-05
cat__diag_2_E942,4.103271959120823e-05
cat__diag_2_283,4.094581744180893e-05
cat__diag_1_581,4.085928957732199e-05
cat__diag_1_695,4.071038293264488e-05
cat__diag_2_494,4.059815337211411e-05
cat__diag_3_567,4.049321583789451e-05
cat__diag_2_338,4.0476852534933874e-05
cat__diag_3_695,4.0224901591825476e-05
cat__diag_2_920,4.0196019803975686e-05
cat__diag_3_570,3.9857790171725355e-05
cat__tolazamide_Steady,3.983119225119359e-05
cat__diag_2_E950,3.936847169017198e-05
cat__diag_3_537,3.9125314547797655e-05
cat__diag_3_867,3.893686432253261e-05
cat__diag_1_529,3.893604133314496e-05
cat__diag_3_696,3.879345328507129e-05
cat__diag_1_233,3.874465003668194e-05
cat__diag_2_783,3.8517852278996384e-05
cat__diag_2_586,3.83630004723641e-05
cat__diag_1_146,3.835002524235001e-05
cat__diag_2_555,3.829949955812059e-05
cat__diag_3_959,3.820239624148002e-05
cat__diag_2_E880,3.816702363815924e-05
cat__diag_2_V08,3.8125279489339284e-05
cat__diag_3_V62,3.8099781269346644e-05
cat__diag_2_79,3.8066474831294975e-05
cat__diag_3_924,3.7973361973304605e-05
cat__diag_2_423,3.787571414733927e-05
cat__diag_2_807,3.781861505639366e-05
cat__diag_1_351,3.778910676419343e-05
cat__diag_2_600,3.7695358007342844e-05
cat__diag_1_882,3.764550724696663e-05
cat__diag_3_279,3.723738117468702e-05
cat__diag_2_245,3.721616640655973e-05
cat__diag_2_860,3.7202509887208614e-05
cat__diag_1_158,3.709333496851385e-05
cat__diag_1_964,3.706063530038554e-05
cat__diag_2_738,3.703865302817648e-05
cat__diag_3_V55,3.701868709172425e-05
cat__diag_2_335,3.6863507245914064e-05
cat__diag_3_791,3.6813474126496664e-05
cat__diag_3_552,3.673266371121404e-05
cat__diag_1_430,3.660306999774247e-05
cat__diag_1_510,3.635678245244617e-05
cat__diag_3_755,3.626022925085382e-05
cat__diag_1_588,3.625903749959495e-05
cat__diag_1_152,3.621835610823146e-05
cat__diag_3_E930,3.6195618754646764e-05
cat__diag_1_658,3.592140569862887e-05
cat__diag_3_617,3.57620799726728e-05
cat__diag_2_840,3.576119603506434e-05
cat__diag_1_999,3.572891095447488e-05
cat__diag_3_250.13,3.569664991305248e-05
cat__diag_2_792,3.5533723854254355e-05
cat__diag_2_289,3.5359599971080214e-05
cat__diag_2_9,3.5314663360575876e-05
cat__diag_1_861,3.529609384449304e-05
cat__diag_3_382,3.521598891583964e-05
cat__diag_2_V65,3.520627194022228e-05
cat__diag_1_208,3.513727524440388e-05
cat__diag_3_582,3.502413573114678e-05
cat__diag_2_891,3.501662041529881e-05
cat__diag_2_312,3.4962659335608824e-05
cat__diag_3_607,3.4670283398795064e-05
cat__diag_3_E936,3.448228758827717e-05
cat__diag_1_736,3.446997549563181e-05
cat__diag_2_233,3.4395065639386117e-05
cat__diag_3_892,3.424781570978373e-05
cat__diag_2_191,3.422569229044521e-05
cat__diag_1_271,3.416288086229288e-05
cat__diag_2_274,3.415238756999321e-05
cat__diag_2_185,3.4143845199645774e-05
cat__diag_1_205,3.414167434355049e-05
cat__diag_3_922,3.394182047355306e-05
cat__diag_2_716,3.3723903273659315e-05
cat__diag_1_920,3.361020148268114e-05
cat__diag_2_110,3.353986596917257e-05
cat__diag_3_744,3.335461333492873e-05
cat__diag_1_480,3.3313680361560816e-05
cat__diag_2_802,3.3270605889347786e-05
cat__diag_3_E817,3.321030903468207e-05
cat__diag_1_709,3.3004287370178046e-05
cat__diag_3_813,3.298076661785286e-05
cat__diag_3_266,3.295675770548993e-05
cat__diag_1_680,3.283637661501124e-05
cat__diag_1_508,3.280944339968812e-05
cat__diag_2_745,3.272630172882616e-05
cat__diag_1_307,3.2721619935436164e-05
cat__diag_2_824,3.260848893519273e-05
cat__diag_2_258,3.2578956262701035e-05
cat__diag_2_114,3.236932922780349e-05
cat__diag_1_V53,3.215051751548317e-05
cat__diag_3_618,3.206107875529228e-05
cat__diag_3_E816,3.202674445060887e-05
cat__diag_1_570,3.202582958593761e-05
cat__diag_1_591,3.193268586813972e-05
cat__diag_1_283,3.1777159502195717e-05
cat__diag_3_E927,3.1702780462475343e-05
cat__diag_2_E937,3.166209909802161e-05
cat__diag_2_753,3.165131711395942e-05
cat__diag_1_327,3.163198112885721e-05
cat__diag_3_E946,3.162200543513191e-05
cat__miglitol_No,3.1505804173817486e-05
cat__diag_2_E884,3.144240415574702e-05
cat__diag_3_E934,3.122677646828712e-05
cat__diag_1_376,3.113441409641774e-05
cat__diag_1_513,3.1063073254634154e-05
cat__diag_2_429,3.100411353636377e-05
cat__diag_3_494,3.099506244366736e-05
cat__diag_2_601,3.0841131671350254e-05
cat__diag_2_V44,3.079441870319698e-05
cat__diag_2_742,3.076747188708839e-05
cat__diag_3_908,3.0679186532715817e-05
cat__diag_1_356,3.0599986282375916e-05
cat__diag_3_873,3.055693809009237e-05
cat__diag_1_310,3.0554080005890875e-05
cat__diag_3_756,3.0552711804904835e-05
cat__diag_3_420,3.0395262764157593e-05
cat__diag_1_659,3.0346447502858748e-05
cat__diag_1_250.31,3.031776160908782e-05
cat__diag_1_383,3.019315508833994e-05
cat__diag_1_617,3.0161539017194182e-05
cat__diag_3_V44,3.0072938627320307e-05
cat__diag_3_861,2.9950074208327644e-05
cat__diag_1_933,2.98823042746155e-05
cat__diag_1_304,2.9780561422217468e-05
cat__diag_2_852,2.975902743756198e-05
cat__diag_3_341,2.975734393771415e-05
cat__diag_2_522,2.9683243669421283e-05
cat__diag_1_801,2.96381781050305e-05
cat__diag_1_660,2.9616251449714148e-05
cat__diag_1_250.93,2.9548089866531292e-05
cat__diag_3_909,2.9436992473797513e-05
cat__diag_2_297,2.9415462969902194e-05
cat__diag_3_110,2.9370132412922832e-05
cat__diag_1_614,2.9361663386601886e-05
cat__diag_1_135,2.9145253641955996e-05
cat__diag_1_705,2.9112479468448856e-05
cat__diag_1_942,2.891475199743124e-05
cat__diag_3_131,2.872801804135772e-05
cat__diag_2_519,2.846781511121334e-05
cat__diag_1_201,2.8197324702625757e-05
cat__diag_1_696,2.8055074626851656e-05
cat__diag_2_V18,2.7955109297760823e-05
cat__diag_2_825,2.7944977232877158e-05
cat__diag_3_E928,2.7872955441413388e-05
cat__diag_3_117,2.7790460224977878e-05
cat__diag_3_V63,2.7735217372010184e-05
cat__diag_2_823,2.77187589305893e-05
cat__diag_3_660,2.7662045410757698e-05
cat__diag_1_391,2.7643522505934623e-05
cat__diag_3_506,2.7600502841249877e-05
cat__diag_3_297,2.7595692538371074e-05
cat__diag_3_514,2.7567291377369243e-05
cat__diag_2_654,2.737384465373487e-05
cat__diag_3_745,2.729100041628772e-05
cat__diag_2_201,2.719232732623011e-05
cat__diag_2_959,2.7162790250255955e-05
cat__diag_2_693,2.7045147204233896e-05
cat__diag_1_34,2.6959585589915487e-05
cat__diag_2_478,2.6940266639914747e-05
cat__diag_1_731,2.688954718835813e-05
cat__diag_3_250.22,2.6811555244216234e-05
cat__diag_1_355,2.676694801540039e-05
cat__diag_3_233,2.676186602711856e-05
cat__acarbose_Up,2.6739434880092734e-05
cat__diag_1_368,2.6675328229249703e-05
cat__diag_3_802,2.6362117891725756e-05
cat__diag_2_E924,2.6344981592190943e-05
cat__diag_2_327,2.632681596515676e-05
cat__diag_3_597,2.6309494780328804e-05
cat__diag_1_844,2.6244286771163746e-05
cat__diag_2_152,2.6183400749003728e-05
cat__diag_2_208,2.6131012345621034e-05
cat__diag_3_365,2.607063838332497e-05
cat__diag_1_252,2.595899802846499e-05
cat__diag_1_826,2.5952868558375956e-05
cat__diag_3_250.9,2.594195966384319e-05
cat__diag_2_275,2.593731829935321e-05
cat__diag_2_826,2.589455503755806e-05
cat__diag_1_V56,2.5759521904853775e-05
cat__nateglinide_Up,2.5750808046571917e-05
cat__diag_2_813,2.571003328373167e-05
cat__diag_1_527,2.545606227850938e-05
cat__diag_2_617,2.536010106869934e-05
cat__diag_1_853,2.528867819533847e-05
cat__diag_1_347,2.5179851624024133e-05
cat__diag_2_E945,2.4985887911071164e-05
cat__diag_3_365.44,2.4981650371902055e-05
cat__diag_3_356,2.497511967574573e-05
cat__diag_1_341,2.4867258598020575e-05
cat__diag_3_991,2.4831300288493463e-05
cat__diag_1_171,2.4618179939558832e-05
cat__diag_2_320,2.460401838460993e-05
cat__diag_3_E812,2.4553884667100095e-05
cat__diag_2_455,2.4489234955758007e-05
cat__tolbutamide_No,2.446421920045807e-05
cat__diag_2_705,2.4214232226960256e-05
cat__diag_1_906,2.4203265783263354e-05
cat__diag_1_394,2.41936653451e-05
cat__tolbutamide_Steady,2.4177726559315478e-05
cat__diag_2_726,2.4161806127261255e-05
cat__diag_3_616,2.3972503055642258e-05
cat__diag_2_620,2.3953587986866508e-05
cat__diag_2_566,2.394010502231853e-05
cat__diag_1_172,2.3930501718084494e-05
cat__diag_3_462,2.3913798613294737e-05
cat__diag_1_5,2.38996648364973e-05
cat__diag_2_261,2.3896067072565485e-05
cat__diag_3_179,2.3876952984200603e-05
cat__diag_1_461,2.373172200537827e-05
cat__diag_3_619,2.3535758540633365e-05
cat__diag_2_717,2.3484765696289282e-05
cat__glipizide-metformin_Steady,2.335102678289337e-05
cat__diag_3_945,2.33055995133609e-05
cat__diag_3_201,2.3140944485418076e-05
cat__diag_2_377,2.2734541150423944e-05
cat__diag_3_680,2.263384870134436e-05
cat__diag_3_523,2.2377025823276164e-05
cat__diag_1_456,2.2342357148203492e-05
cat__diag_3_808,2.230646649169898e-05
cat__diag_3_753,2.22328010095757e-05
cat__diag_3_236,2.2228707536022763e-05
cat__diag_1_616,2.2153862624822725e-05
cat__diag_3_E933,2.2139282841499024e-05
cat__diag_2_457,2.211884292656833e-05
cat__diag_1_452,2.198890809318008e-05
cat__diag_1_890,2.1810619591313422e-05
cat__diag_3_225,2.176253791210995e-05
cat__diag_3_319,2.1755600674205597e-05
cat__diag_3_188,2.163043786735324e-05
cat__diag_1_952,2.161266691537929e-05
cat__diag_1_543,2.144930843044212e-05
cat__diag_2_565,2.1386980758669205e-05
cat__diag_1_753,2.1340491070971527e-05
cat__diag_2_336,2.1021310444315217e-05
cat__diag_3_750,2.0974780491738265e-05
cat__diag_2_747,2.094309699503003e-05
cat__diag_3_E931,2.0867221904692086e-05
cat__diag_2_513,2.0854827583854026e-05
cat__diag_1_397,2.080362081279418e-05
cat__diag_2_750,2.076921209054938e-05
cat__diag_3_251,2.075620124368162e-05
cat__glipizide-metformin_No,2.0440571097056978e-05
cat__diag_2_E936,2.0410656865482227e-05
cat__diag_3_192,2.0066041388018166e-05
cat__diag_3_934,2.0059112481899458e-05
cat__miglitol_Steady,1.9962292505797866e-05
cat__nateglinide_Down,1.9905824350052463e-05
cat__diag_3_256,1.9788469462832447e-05
cat__diag_1_306,1.9692429306702384e-05
cat__diag_2_642,1.959262896359056e-05
cat__diag_3_200,1.948404351760341e-05
cat__diag_2_220,1.9470213245881e-05
cat__diag_3_E917,1.944763388114091e-05
cat__diag_2_712,1.9376068025101118e-05
cat__diag_3_318,1.9346067405264927e-05
cat__diag_3_306,1.933725166877885e-05
cat__diag_1_163,1.9238509856367708e-05
cat__diag_1_54,1.9195879815349544e-05
cat__diag_3_V27,1.9151917525583187e-05
cat__diag_2_616,1.9131256828164974e-05
cat__diag_3_378,1.9121225240608766e-05
cat__diag_2_218,1.909403566322903e-05
cat__diag_3_383,1.9029694791724693e-05
cat__diag_1_815,1.8984802774016905e-05
cat__diag_1_V63,1.896430789183264e-05
cat__diag_2_E934,1.8940677046823724e-05
cat__diag_3_923,1.880424074280758e-05
cat__diag_1_230,1.8690488070345718e-05
cat__diag_1_23,1.86385165802885e-05
cat__diag_1_958,1.8505280160113716e-05
cat__diag_3_347,1.8474696083556636e-05
cat__diag_1_522,1.8451230164240054e-05
cat__diag_3_725,1.8350869338358867e-05
cat__diag_1_971,1.833167542258457e-05
cat__diag_1_179,1.832552826417681e-05
cat__diag_3_205,1.8258591753327468e-05
cat__diag_3_208,1.8238357745612817e-05
cat__diag_1_195,1.8160982903033757e-05
cat__diag_1_551,1.814370538443443e-05
cat__diag_3_604,1.8143146838328e-05
cat__diag_3_608,1.8064785778753715e-05
cat__diag_3_V14,1.7997047813611032e-05
cat__diag_1_506,1.7922471884599706e-05
cat__diag_2_250.21,1.7908194855609213e-05
cat__diag_3_432,1.7886615514726225e-05
cat__diag_2_54,1.78859663320706e-05
cat__diag_1_607,1.7844229645729022e-05
cat__diag_1_161,1.7818300958565596e-05
cat__diag_2_649,1.7811264884238112e-05
cat__diag_3_969,1.7806526406366744e-05
cat__diag_3_391,1.7805059881710132e-05
cat__diag_1_725,1.7786204572234175e-05
cat__diag_3_840,1.7785981530575716e-05
cat__diag_2_354,1.7771173058044325e-05
cat__diag_2_480,1.7670958141642685e-05
cat__diag_2_556,1.7516576860439272e-05
cat__diag_2_186,1.7482996651755804e-05
cat__diag_1_796,1.7445477538217892e-05
cat__diag_3_V02,1.7419692640475642e-05
cat__diag_2_341,1.729609957085272e-05
cat__diag_3_852,1.7263131739920344e-05
cat__diag_1_354,1.7260442747513938e-05
cat__diag_2_281,1.719829153863935e-05
cat__diag_1_565,1.713412859394939e-05
cat__diag_3_736,1.7017267165040077e-05
cat__diag_3_586,1.6885757005309432e-05
cat__diag_3_262,1.6859827079542273e-05
cat__diag_3_967,1.675727021275294e-05
cat__diag_1_382,1.6658799829465336e-05
cat__diag_1_737,1.6631926065723292e-05
cat__diag_3_451,1.649910749184134e-05
cat__diag_2_510,1.638973355159397e-05
cat__glyburide-metformin_Down,1.637552718922647e-05
cat__diag_2_E814,1.6356542431393104e-05
cat__diag_1_235,1.634122570551945e-05
cat__diag_3_E937,1.6316744231735095e-05
cat__diag_1_541,1.6260118133147348e-05
cat__diag_1_279,1.620176276141661e-05
cat__diag_3_241,1.6192714676231166e-05
cat__diag_3_917,1.617772994218369e-05
cat__diag_3_379,1.6162276436724208e-05
cat__diag_2_40,1.6073635164673373e-05
cat__diag_2_386,1.6057445622322187e-05
cat__diag_1_867,1.6011659069750164e-05
cat__diag_2_495,1.5918584004251333e-05
cat__diag_2_262,1.587213408283222e-05
cat__diag_3_314,1.580571334508204e-05
cat__diag_3_738,1.5791198340474726e-05
cat__diag_3_307,1.569960049839628e-05
cat__diag_2_796,1.565993790705619e-05
cat__diag_2_487,1.551905864185122e-05
cat__diag_3_620,1.5484488878802782e-05
cat__diag_3_477,1.544974912353198e-05
cat__diag_2_619,1.529399946925924e-05
cat__diag_2_614,1.526254655310575e-05
cat__diag_1_88,1.5216902096233492e-05
cat__diag_1_323,1.5192135082490737e-05
cat__diag_1_854,1.5166594371863839e-05
cat__diag_3_837,1.5123084494087856e-05
cat__diag_2_975,1.5100946439907194e-05
cat__diag_3_250.91,1.5043962788083631e-05
cat__diag_1_843,1.49590043699082e-05
cat__diag_2_540,1.4949024244874343e-05
cat__diag_3_705,1.4871354895156071e-05
cat__diag_3_E922,1.4829324095266107e-05
cat__diag_1_806,1.4652961412785076e-05
cat__diag_3_642,1.4527859940559865e-05
cat__diag_2_692,1.448841794221752e-05
cat__diag_1_904,1.4417920446174176e-05
cat__diag_3_921,1.43948795224154e-05
cat__diag_2_933,1.4371325321651567e-05
cat__diag_2_11,1.4361393825491926e-05
cat__diag_3_E956,1.4266409979909958e-05
cat__diag_3_741,1.4157771551358602e-05
cat__diag_1_623,1.4120461033571534e-05
cat__diag_3_516,1.4070749395150566e-05
cat__diag_1_661,1.405600365997353e-05
cat__diag_3_V66,1.3995648710435174e-05
cat__diag_3_692,1.3972549850663081e-05
cat__diag_3_980,1.3968376657808734e-05
cat__diag_3_358,1.3788799879782229e-05
cat__diag_2_627,1.3776520531702377e-05
cat__diag_2_E930,1.3713018080083184e-05
cat__diag_2_865,1.3689181993985814e-05
cat__diag_3_54,1.3618889270703259e-05
cat__diag_3_792,1.3606804959455667e-05
cat__diag_1_717,1.359507039579587e-05
cat__diag_2_250.2,1.3558043815652068e-05
cat__diag_1_974,1.3479706902063496e-05
cat__diag_3_386,1.3453882113053734e-05
